Este[X],Norte[Y],VA
350.0,920.0,17.87471486831505
350.0,640.0,80.85589719919574
380.0,660.0,96.10240323734189
380.0,780.0,79.61732039182428
650.0,140.0,27.747626235740128
700.0,330.0,31.546636672279405
540.0,80.0,18.783604265967522
270.0,900.0,53.82527790877288
40.0,220.0,63.69429479718226
20.0,820.0,26.76159181229459
710.0,780.0,39.29864353967657
320.0,440.0,42.225468896109945
200.0,780.0,18.88869117954459
450.0,90.0,58.03924593556653
930.0,320.0,18.974975501066545
750.0,760.0,59.52950955526712
760.0,410.0,67.20953948228225
470.0,470.0,80.81822725512468
330.0,840.0,63.104905142268294
340.0,260.0,70.68513626907907
520.0,320.0,57.31279385887423
560.0,190.0,39.55040643570827
290.0,730.0,58.769274612381096
110.0,520.0,22.07517544750775
640.0,280.0,30.860206621435417
170.0,360.0,25.605875189773457
550.0,720.0,53.530190080867904
990.0,640.0,33.645940339350545
140.0,720.0,23.532625935170895
350.0,330.0,41.86924683255575
450.0,960.0,55.13977466850699
360.0,590.0,81.383383732697
420.0,310.0,40.19835965187214
330.0,70.0,55.85605850620708
520.0,820.0,33.962133438489204
230.0,770.0,35.108153274532945
540.0,700.0,37.34747556307996
800.0,250.0,48.55060148781736
900.0,240.0,49.46956809045997
950.0,530.0,11.983244042279498
820.0,20.0,54.114287736811505
400.0,0.0,62.26063878438327
620.0,740.0,69.32061428989033
530.0,360.0,21.60329736722675
700.0,650.0,72.61394509208046
30.0,350.0,38.95625914401499
170.0,970.0,44.919833358881796
210.0,560.0,53.61980158414872
30.0,270.0,46.17118286584148
640.0,10.0,63.13600102517306
750.0,620.0,51.15944873855753
600.0,510.0,40.03638856935504
740.0,530.0,87.99887647163769
470.0,140.0,55.2153402913697
0.0,270.0,19.975637164349955
890.0,620.0,33.92785118048326
230.0,200.0,44.444187729108314
450.0,370.0,65.74957797339515
80.0,750.0,35.21412610437413
270.0,330.0,40.364338894890466
510.0,910.0,36.536297659580136
190.0,800.0,26.32243027919518
620.0,700.0,61.55745847715701
870.0,740.0,22.51579407972578
900.0,790.0,36.502931107420295
650.0,790.0,38.143709087962314
660.0,170.0,38.452346179900076
650.0,580.0,49.40074268432019
